,gene,int
1321,YCL048W,1322
1322,YLR264W,1323
1323,YDR275W,1324
1324,YDL096C,1325
1325,YPL008W,1326
1326,YNL084C,1327
1327,YBR004C,1328
1328,YGR105W,1329
1329,YNL242W,1330
1330,YPR159C-A,1331
1331,YMR071C,1332
1332,YEL054C,1333
1333,YNR010W,1334
1334,YHR117W,1335
1335,YLL061W,1336
1336,YCR005C,1337
1337,YGR102C,1338
1338,YOR275C,1339
1339,YDR199W,1340
1340,YDR495C,1341
1341,YKR094C,1342
1342,YBR184W,1343
1343,YDR503C,1344
1344,YDR034W-B,1345
1345,YGR200C,1346
1346,YIL084C,1347
1347,YGL125W,1348
1348,YOR217W,1349
1349,YJR159W,1350
1350,YBR200W-A,1351
1351,YGL262W,1352
1352,YDR333C,1353
1353,YKL170W,1354
1354,YOR071C,1355
1355,YCL001W-A,1356
1356,YHR030C,1357
1357,YGL112C,1358
1358,YOL114C,1359
1359,YNL140C,1360
1360,YHR077C,1361
1361,YKL196C,1362
1362,YAL010C,1363
1363,YOR348C,1364
1364,YKL109W,1365
1365,YMR063W,1366
1366,YOL040C,1367
1367,YDR127W,1368
1368,YLL058W,1369
1369,YNL249C,1370
1370,YPL189C-A,1371
1371,YOR394C-A,1372
1372,YCL057C-A,1373
1373,YKL074C,1374
1374,YCL061C,1375
1375,YHR041C,1376
1376,YGR221C,1377
1377,YOR085W,1378
1378,YKR063C,1379
1379,YEL019C,1380
1380,YDR078C,1381
1381,YOL082W,1382
1382,YIL154C,1383
1383,YDR524C-B,1384
1384,YGR091W,1385
1385,YPR172W,1386
1386,YCR077C,1387
1387,YJL096W,1388
1388,YBR242W,1389
1389,YGR146C,1390
1390,YGL137W,1391
1391,YGL201C,1392
1392,YOR091W,1393
1393,YIL009W,1394
1394,YGR002C,1395
1395,YNL130C-A,1396
1396,YLR310C,1397
1397,YLR459W,1398
1398,YPL267W,1399
1399,YIL097W,1400
1400,YEL059C-A,1401
1401,YOR319W,1402
1402,YDL133C-A,1403
1403,YPR169W,1404
1404,YGL019W,1405
1405,YML054C,1406
1406,YJR069C,1407
1407,YOR024W,1408
1408,YNL164C,1409
1409,YFR050C,1410
1410,YML062C,1411
1411,YAL018C,1412
1412,YGL093W,1413
1413,YFR032C-B,1414
1414,YOR196C,1415
1415,YLR085C,1416
1416,YGL041C-B,1417
1417,YDR244W,1418
1418,YEL032W,1419
1419,YPL182C,1420
1420,YOR086C,1421
1421,YIL118W,1422
1422,YLR171W,1423
1423,YLL038C,1424
1424,YPR064W,1425
1425,YHR047C,1426
1426,YDR076W,1427
1427,YJL033W,1428
1428,YGR183C,1429
1429,YOL041C,1430
1430,YNL239W,1431
1431,YMR022W,1432
1432,YGL119W,1433
1433,YGR192C,1434
1434,YNL213C,1435
1435,YCR050C,1436
1436,YNL265C,1437
1437,YGL046W,1438
1438,YCR088W,1439
1439,YBL062W,1440
1440,YGL054C,1441
1441,YGR020C,1442
1442,YLR418C,1443
1443,YEL073C,1444
1444,YGL185C,1445
1445,YHR215W,1446
1446,YCR075W-A,1447
1447,YLR113W,1448
1448,YKR080W,1449
1449,YMR081C,1450
1450,YEL053C,1451
1451,YOR065W,1452
1452,YOR052C,1453
1453,YKL012W,1454
1454,YMR299C,1455
1455,YNL214W,1456
1456,YMR125W,1457
1457,YPL040C,1458
1458,YGR118W,1459
1459,YOL158C,1460
1460,YFR010W,1461
1461,YLR373C,1462
1462,YLR234W,1463
1463,YLR039C,1464
1464,YML099C,1465
1465,YNL191W,1466
1466,YDR405W,1467
1467,YDL088C,1468
1468,YMR035W,1469
1469,YDR322W,1470
1470,YNR004W,1471
1471,YBL007C,1472
1472,YDR239C,1473
1473,YJL062W-A,1474
1474,YOR197W,1475
1475,YGL084C,1476
1476,YPL005W,1477
1477,YCR007C,1478
1478,YNL327W,1479
1479,YMR048W,1480
1480,YDL172C,1481
1481,YFL034C-B,1482
1482,YMR052W,1483
1483,YBR237W,1484
1484,YDR298C,1485
1485,YER093C-A,1486
1486,YIL074C,1487
1487,YEL072W,1488
1488,YNL275W,1489
1489,YNL240C,1490
1490,YEL061C,1491
1491,YNL119W,1492
1492,YLR410W,1493
1493,YKL138C,1494
1494,YER063W,1495
1495,YPL076W,1496
1496,YLR441C,1497
1497,YIL076W,1498
1498,YKR020W,1499
1499,YBR026C,1500
1500,YPR023C,1501
1501,YPL130W,1502
1502,YNL314W,1503
1503,YOL012C,1504
1504,YBR255C-A,1505
1505,YHR083W,1506
1506,YOR209C,1507
1507,YML055W,1508
1508,YGL045W,1509
1509,YPL275W,1510
1510,YPL132W,1511
1511,YPL158C,1512
1512,YLR281C,1513
1513,YHR011W,1514
1514,YDR485C,1515
1515,YGL064C,1516
1516,YNL190W,1517
1517,YER153C,1518
1518,YIL148W,1519
1519,YML034W,1520
1520,YOL018C,1521
1521,YML102W,1522
1522,YML110C,1523
1523,YJL008C,1524
1524,YAL013W,1525
1525,YPR070W,1526
1526,YBL107C,1527
1527,YER048W-A,1528
1528,YJL046W,1529
1529,YDR537C,1530
1530,YNL202W,1531
1531,YJL183W,1532
1532,YGL195W,1533
1533,YHR212W-A,1534
1534,YDR362C,1535
1535,YDR437W,1536
1536,YEL011W,1537
1537,YDL173W,1538
1538,YDR469W,1539
1539,YDL102W,1540
1540,YPL061W,1541
1541,YLR156W,1542
1542,YDR189W,1543
1543,YKR082W,1544
1544,YNL049C,1545
1545,YER061C,1546
1546,YIL008W,1547
1547,YNL321W,1548
1548,YDL029W,1549
1549,YGR273C,1550
1550,YLR424W,1551
1551,YAL034C,1552
1552,YDL064W,1553
1553,YCR065W,1554
1554,YJL037W,1555
