YEAST_ID	GO_ID	Level
856292	GO:0003676	3
856292	GO:0003723	4
856292	GO:0003727	5
856292	GO:0003729	5
856292	GO:0003743	4
856292	GO:0033592	5
856292	GO:0034057	6
856292	GO:0043024	4
856294	GO:0000166	3
856294	GO:0003924	7
856294	GO:0005515	2
856294	GO:0005525	5
856294	GO:0019901	5
856294	GO:0031681	3
856295	GO:0003735	2
856296	GO:0003824	1
856296	GO:0004604	5
856296	GO:0016491	2
854918	GO:0000166	3
854918	GO:0003924	7
854918	GO:0005525	5
853442	GO:0000166	3
853442	GO:0001056	6
853442	GO:0003824	1
853442	GO:0003899	5
853443	GO:0030533	3
853441	GO:0000822	3
853441	GO:0005516	3
853441	GO:0008976	5
855119	GO:0003677	4
855119	GO:0008301	5
855119	GO:0019237	7
853447	GO:0000166	3
853447	GO:0005524	3
853447	GO:0051082	3
853444	GO:0030533	3
853589	GO:0005515	2
853589	GO:0008289	2
853589	GO:0030276	3
853589	GO:0032266	6
853589	GO:0080025	7
853588	GO:0000166	3
853588	GO:0005524	3
853587	GO:0003723	4
853587	GO:0003729	5
853587	GO:0003735	2
853587	GO:0019843	5
853586	GO:0016740	2
853585	GO:0000166	3
853585	GO:0005524	3
853585	GO:0016887	7
853585	GO:0046933	6
853585	GO:0046961	6
853445	GO:0003723	4
853445	GO:0003729	5
853583	GO:0016491	2
853583	GO:0032452	3
853583	GO:0032453	4
853583	GO:0034647	5
853583	GO:0034649	4
853583	GO:0046872	4
853583	GO:0051213	3
853581	GO:0004222	6
853581	GO:0008233	3
853581	GO:0008237	5
853581	GO:0016787	2
853581	GO:0046872	4
854644	GO:0004553	4
854644	GO:0004564	5
854644	GO:0004575	6
854644	GO:0016787	2
854644	GO:0016798	3
854644	GO:0051670	5
2746858	GO:0030674	3
854646	GO:0003729	5
854646	GO:0003824	1
854646	GO:0003988	6
854646	GO:0016740	2
854646	GO:0016746	3
854646	GO:0016747	4
856572	GO:0003676	3
855988	GO:0005096	4
855988	GO:0032266	6
855988	GO:0035091	4
855981	GO:0001671	4
855981	GO:0003690	5
855981	GO:0008353	5
855980	GO:0003723	4
855980	GO:0004518	4
855980	GO:0004519	5
855980	GO:0004521	4
855980	GO:0016787	2
855980	GO:0016829	2
855980	GO:0033897	6
855985	GO:0003735	2
855984	GO:0000166	3
855984	GO:0003676	3
855984	GO:0003723	4
855984	GO:0003724	3
855984	GO:0003729	5
855984	GO:0003743	4
855984	GO:0004386	9
855984	GO:0005524	3
855984	GO:0016787	2
855987	GO:0004407	4
855987	GO:0016787	2
855987	GO:0032041	6
855986	GO:0004452	5
855986	GO:0016787	2
855986	GO:0016853	2
855986	GO:0046872	4
854582	GO:0003723	4
854582	GO:0004519	5
854582	GO:0008121	4
854582	GO:0016787	2
854582	GO:0020037	3
854582	GO:0045153	4
854583	GO:0008121	4
854583	GO:0009055	3
854583	GO:0016491	2
854583	GO:0020037	3
854583	GO:0045153	4
854583	GO:0046872	4
854581	GO:0030533	3
854586	GO:0003735	2
854584	GO:0008289	2
854584	GO:0015078	6
854584	GO:0016887	7
854584	GO:0046933	6
854585	GO:0030533	3
850352	GO:0000166	3
850352	GO:0003824	1
850352	GO:0005524	3
850352	GO:0008444	6
850352	GO:0016740	2
855182	GO:0004175	5
855182	GO:0008233	3
855182	GO:0008236	5
855182	GO:0016787	2
850356	GO:0043022	4
850355	GO:0043022	4
855188	GO:0003690	5
855188	GO:0016787	2
855188	GO:0046403	7
855188	GO:0046404	7
855188	GO:0050145	5
850359	GO:0003735	2
850358	GO:0000166	3
850358	GO:0003924	7
850358	GO:0005200	2
850358	GO:0005525	5
850358	GO:0005545	5
850358	GO:0010314	6
850358	GO:0060090	2
850358	GO:0070273	6
853918	GO:0005537	4
853916	GO:0016787	2
853916	GO:0016798	3
853917	GO:0016491	2
853917	GO:0016787	2
853917	GO:0050278	6
853910	GO:0016740	2
853910	GO:0016746	3
853910	GO:0016747	4
853910	GO:0031490	3
853910	GO:0046872	4
853910	GO:0061711	5
853911	GO:0030533	3
853912	GO:0001761	4
853912	GO:0015171	5
853912	GO:0015193	5
853912	GO:0015203	3
853912	GO:0022857	2
853913	GO:0030533	3
856904	GO:0001047	6
856904	GO:0003682	2
856904	GO:0003712	2
856904	GO:0003713	3
856904	GO:0003714	3
856904	GO:0017025	5
856904	GO:0046982	4
850660	GO:0000166	3
850660	GO:0003676	3
850660	GO:0003678	3
850660	GO:0004386	9
850660	GO:0005524	3
850660	GO:0016787	2
851400	GO:0004672	3
851400	GO:0016538	5
851400	GO:0019901	5
851401	GO:0000166	3
851401	GO:0000400	6
851401	GO:0000403	6
851401	GO:0003677	4
851401	GO:0003690	5
851401	GO:0005524	3
851401	GO:0008094	9
851401	GO:0030983	6
851401	GO:0062037	6
851404	GO:0001056	6
851404	GO:0003677	4
851404	GO:0003899	5
851407	GO:0034511	6
851408	GO:0005515	2
851480	GO:0000166	3
851480	GO:0004672	3
851480	GO:0004674	4
851480	GO:0004712	4
851480	GO:0005524	3
851480	GO:0016301	4
851480	GO:0016740	2
851481	GO:0003729	5
851481	GO:0003824	1
851481	GO:0016491	2
851481	GO:0016615	4
851481	GO:0016616	4
851481	GO:0030060	5
851482	GO:0005088	3
851482	GO:0017137	7
851482	GO:0035091	4
851484	GO:0003735	2
851485	GO:0003676	3
851485	GO:0003688	7
851485	GO:0004842	4
851485	GO:0016740	2
851485	GO:0046872	4
851486	GO:0005078	5
850665	GO:0000100	4
850665	GO:0015171	5
850665	GO:0022857	2
850664	GO:0008168	4
850664	GO:0008270	6
850664	GO:0008898	6
850664	GO:0016740	2
850664	GO:0046872	4
850664	GO:0047150	6
855404	GO:0003676	3
855404	GO:0003677	4
855404	GO:0003690	5
855404	GO:0003697	5
855404	GO:0043565	5
855405	GO:0004842	4
855405	GO:0030674	3
855406	GO:0008270	6
855406	GO:0046872	4
855406	GO:0051087	3
855407	GO:0008134	3
855400	GO:0004106	4
855400	GO:0004664	5
855400	GO:0016829	2
855401	GO:0051082	3
855402	GO:0003700	2
855402	GO:0043565	5
855409	GO:0000166	3
855409	GO:0004672	3
855409	GO:0004674	4
855409	GO:0004712	4
855409	GO:0004857	3
855409	GO:0005524	3
855409	GO:0016301	4
855409	GO:0016740	2
855409	GO:0030332	3
853465	GO:0004365	6
853465	GO:0016491	2
853465	GO:0016620	4
853465	GO:0050661	4
853465	GO:0051287	4
853465	GO:1990841	3
853466	GO:0000166	3
853466	GO:0004781	7
853466	GO:0005524	3
853466	GO:0016740	2
853466	GO:0016779	4
853467	GO:0008233	3
853460	GO:0050839	3
853461	GO:0030276	3
853462	GO:0003677	4
853462	GO:0003887	4
853462	GO:0008310	7
853462	GO:0016740	2
853462	GO:0016779	4
853463	GO:0003676	3
853463	GO:0003723	4
853463	GO:0003743	4
853463	GO:0043022	4
852845	GO:0000009	6
852845	GO:0016740	2
852845	GO:0016757	3
852845	GO:0033164	7
852844	GO:0003824	1
852844	GO:0004029	5
852844	GO:0004090	5
852844	GO:0016491	2
852844	GO:0016614	3
852844	GO:0016616	4
852844	GO:0050662	3
852846	GO:0003824	1
852846	GO:0008936	5
852846	GO:0016787	2
852846	GO:0046872	4
852843	GO:0030533	3
852842	GO:0003824	1
852842	GO:0004655	5
852842	GO:0008270	6
852842	GO:0016829	2
852842	GO:0046872	4
852849	GO:0000166	3
852849	GO:0005524	3
852848	GO:0000978	8
852848	GO:0001227	4
852848	GO:0003676	3
852848	GO:0003677	4
852848	GO:0043565	5
852848	GO:0046872	4
856175	GO:0003824	1
856175	GO:0004131	4
856175	GO:0008270	6
856175	GO:0016787	2
856175	GO:0046872	4
856175	GO:0102480	5
856171	GO:0005342	3
856171	GO:0015187	4
856170	GO:0017069	5
856173	GO:0003824	1
856173	GO:0004106	4
856173	GO:0016853	2
856179	GO:0000166	3
856179	GO:0005524	3
856179	GO:0008641	4
856179	GO:0016874	2
856179	GO:0019781	5
856178	GO:0000987	7
856178	GO:0001135	3
856178	GO:0001227	4
856178	GO:0003677	4
856178	GO:0008301	5
856178	GO:0043565	5
854119	GO:0004175	5
854119	GO:0004298	6
854119	GO:0008233	3
854119	GO:0016787	2
854118	GO:0003735	2
854118	GO:0030295	5
854448	GO:0000049	5
854448	GO:0000166	3
854448	GO:0005524	3
854448	GO:0016740	2
854448	GO:0046872	4
854448	GO:0052381	4
854115	GO:0000175	6
854115	GO:0004518	4
854115	GO:0004519	5
854115	GO:0004527	5
854115	GO:0004535	7
854115	GO:0016787	2
854114	GO:0000703	5
854114	GO:0003677	4
854114	GO:0003824	1
854114	GO:0003906	3
854114	GO:0016787	2
854114	GO:0016798	3
854114	GO:0016829	2
854114	GO:0019104	3
854114	GO:0046872	4
854114	GO:0051536	3
854114	GO:0051539	4
854114	GO:0140078	4
854117	GO:0003723	4
854117	GO:0003735	2
854444	GO:0015078	6
854444	GO:0046961	6
854444	GO:0051117	4
854111	GO:0000166	3
854111	GO:0004672	3
854111	GO:0004674	4
854111	GO:0005524	3
854111	GO:0016301	4
854111	GO:0016740	2
854441	GO:0000166	3
854441	GO:0004672	3
854441	GO:0004674	4
854441	GO:0005524	3
854441	GO:0016301	4
854441	GO:0016740	2
856474	GO:0003735	2
856474	GO:0016787	2
856474	GO:0051723	3
856474	GO:0052689	4
851556	GO:0030533	3
851557	GO:0000166	3
851557	GO:0005524	3
851557	GO:0016787	2
851557	GO:0016887	7
851557	GO:0017025	5
851557	GO:0036402	9
851554	GO:0004842	4
851554	GO:0016874	2
851554	GO:0046872	4
851554	GO:0061630	5
851554	GO:0097602	3
851007	GO:0004338	7
851007	GO:0004553	4
851007	GO:0016787	2
851007	GO:0016798	3
856419	GO:0003824	1
856419	GO:0004175	5
856419	GO:0004222	6
856419	GO:0008233	3
856419	GO:0008237	5
856419	GO:0016787	2
856419	GO:0046872	4
851551	GO:0004362	2
851551	GO:0005506	6
851551	GO:0009055	3
851551	GO:0015035	5
851551	GO:0046872	4
851551	GO:0051536	3
851551	GO:0051537	4
850728	GO:0005085	2
850728	GO:0017112	4
850728	GO:0017137	7
850722	GO:0000404	6
850722	GO:0000405	6
850722	GO:0005515	2
850722	GO:0005524	3
850722	GO:0016887	7
850722	GO:0030983	6
850723	GO:0030533	3
850720	GO:0015616	3
850720	GO:0043565	5
850721	GO:0005384	7
850721	GO:0015086	7
850721	GO:0022890	4
850721	GO:0046872	4
850721	GO:0046873	5
850726	GO:0005199	2
850727	GO:0004129	4
850727	GO:0016491	2
850724	GO:0000166	3
850724	GO:0003676	3
850724	GO:0003677	4
850724	GO:0003723	4
850724	GO:0003824	1
850724	GO:0003887	4
850724	GO:0003964	4
850724	GO:0004190	6
850724	GO:0004518	4
850724	GO:0004519	5
850724	GO:0004523	6
850724	GO:0005524	3
850724	GO:0008233	3
850724	GO:0016740	2
850724	GO:0016779	4
850724	GO:0016787	2
850724	GO:0046872	4
850725	GO:0000166	3
850725	GO:0005524	3
850539	GO:0004842	4
850539	GO:0043130	4
850539	GO:0050815	5
850539	GO:0061630	5
850536	GO:0005351	5
850536	GO:0005353	7
850536	GO:0005354	7
850536	GO:0005355	7
850536	GO:0015149	6
850536	GO:0015578	7
850536	GO:0022857	2
850532	GO:0008289	2
855239	GO:0004672	3
855239	GO:0016538	5
855239	GO:0019901	5
855238	GO:0003777	8
855238	GO:0008017	5
855238	GO:0008569	10
855232	GO:0003723	4
855232	GO:0003735	2
855231	GO:0003735	2
855230	GO:0005096	4
855230	GO:0005515	2
855237	GO:0000149	3
855237	GO:0005484	3
855236	GO:0003824	1
855236	GO:0004573	6
852256	GO:0001165	8
852256	GO:0001181	3
852257	GO:0000049	5
852257	GO:0003723	4
852257	GO:0008168	4
852257	GO:0016428	6
852257	GO:0016740	2
852618	GO:0017137	7
852619	GO:0003723	4
852619	GO:0016740	2
852619	GO:0016746	3
852259	GO:0000166	3
852259	GO:0003677	4
852259	GO:0003697	5
852259	GO:0004176	5
852259	GO:0004252	6
852259	GO:0005524	3
852259	GO:0008233	3
852259	GO:0008236	5
852259	GO:0016787	2
852259	GO:0016887	7
852259	GO:0043565	5
852610	GO:0008536	7
852610	GO:0061608	3
852611	GO:0030234	2
852611	GO:0061630	5
852612	GO:0005049	3
852612	GO:0008536	7
852614	GO:0000978	8
852614	GO:0001228	4
852614	GO:0003677	4
852614	GO:0003700	2
852616	GO:0050660	4
852617	GO:0000166	3
852617	GO:0003824	1
852617	GO:0004637	4
852617	GO:0004641	5
852617	GO:0005524	3
852617	GO:0016874	2
852617	GO:0046872	4
856769	GO:0001228	4
856769	GO:0003677	4
856769	GO:0003700	2
856769	GO:0043565	5
856760	GO:0019789	4
856761	GO:0005458	6
856761	GO:0015297	5
856761	GO:0022857	2
856763	GO:0000978	8
856763	GO:0000981	3
856763	GO:0003677	4
856763	GO:0003700	2
856763	GO:0008270	6
856763	GO:0043565	5
856763	GO:0046872	4
856764	GO:0004518	4
856764	GO:0004519	5
856764	GO:0008409	6
856764	GO:0008821	6
856764	GO:0016787	2
856764	GO:0017108	6
856764	GO:0048256	5
856764	GO:1904162	7
856765	GO:0008113	5
856765	GO:0016491	2
856765	GO:0036456	6
856766	GO:0004013	5
856766	GO:0016787	2
856767	GO:0030674	3
854948	GO:0000166	3
854948	GO:0003729	5
854948	GO:0003824	1
854948	GO:0003938	5
854948	GO:0016491	2
854948	GO:0046872	4
854949	GO:0008233	3
854942	GO:0003684	5
854942	GO:0003824	1
854942	GO:0008534	5
854942	GO:0016787	2
854942	GO:0016798	3
854942	GO:0016829	2
854942	GO:0034039	6
854942	GO:0140078	4
854943	GO:0004622	5
854943	GO:0016787	2
854940	GO:0003676	3
854940	GO:0060090	2
854941	GO:0000166	3
854941	GO:0003677	4
854941	GO:0003678	3
854941	GO:0003697	5
854941	GO:0004386	9
854941	GO:0005524	3
854941	GO:0010521	4
854941	GO:0016787	2
854941	GO:0043139	4
854941	GO:0051880	5
854946	GO:0004721	3
854946	GO:0004723	5
854946	GO:0005516	3
854946	GO:0016787	2
854946	GO:0033192	6
854946	GO:0046872	4
854944	GO:1990846	4
854945	GO:1990846	4
852474	GO:0000287	5
852474	GO:0003824	1
852474	GO:0003864	5
852474	GO:0016740	2
852476	GO:0004026	7
852476	GO:0016740	2
852476	GO:0016746	3
852476	GO:0016787	2
852476	GO:0017171	4
852476	GO:0034319	7
852476	GO:0034338	5
852476	GO:0047372	5
852476	GO:0052689	4
852477	GO:0000166	3
852477	GO:0003924	7
852477	GO:0005525	5
852477	GO:0016787	2
852472	GO:0042800	6
852478	GO:0005275	3
852478	GO:0042910	3
852479	GO:0003735	2
856415	GO:0003735	2
856415	GO:0046872	4
850346	GO:0003676	3
850346	GO:0003677	4
850346	GO:0003723	4
850346	GO:0003729	5
850346	GO:0043047	7
850641	GO:0000166	3
850641	GO:0004672	3
850641	GO:0004674	4
850641	GO:0004712	4
850641	GO:0004713	4
850641	GO:0005524	3
850641	GO:0016301	4
850641	GO:0016740	2
855191	GO:0030533	3
855196	GO:0001671	4
855196	GO:0030544	4
855197	GO:0000166	3
855197	GO:0000287	5
855197	GO:0005524	3
855197	GO:0090555	5
852382	GO:0008289	2
855194	GO:0019776	3
855194	GO:0030674	3
852383	GO:0000166	3
852383	GO:0003677	4
852383	GO:0003689	5
852383	GO:0005524	3
854612	GO:0030533	3
854613	GO:0030533	3
854610	GO:0030533	3
854611	GO:0030533	3
854616	GO:0030533	3
854617	GO:0030533	3
854614	GO:0030533	3
854615	GO:0030533	3
854618	GO:0030533	3
854619	GO:0030533	3
853705	GO:0003824	1
853705	GO:0004619	5
853705	GO:0016853	2
853705	GO:0016868	4
853707	GO:0004128	5
853707	GO:0016491	2
853706	GO:0000166	3
853706	GO:0005524	3
853706	GO:0016829	2
853706	GO:0047453	5
853706	GO:0052855	5
853701	GO:0003735	2
853701	GO:0008168	4
853701	GO:0016740	2
853700	GO:0003735	2
853700	GO:0046872	4
853703	GO:0030533	3
853702	GO:0000166	3
853702	GO:0003924	7
853702	GO:0005047	4
853702	GO:0005525	5
853709	GO:0000104	4
853709	GO:0008177	5
853709	GO:0009055	3
853709	GO:0016491	2
853709	GO:0016627	3
853709	GO:0050660	4
853708	GO:0008419	6
853708	GO:0016787	2
853708	GO:0016788	3
852389	GO:0003993	6
852389	GO:0016787	2
852389	GO:0016791	5
853924	GO:0008324	4
853924	GO:0015079	6
853924	GO:0140107	7
851648	GO:0000166	3
851648	GO:0003677	4
851648	GO:0005524	3
851648	GO:0008094	9
851649	GO:0005199	2
851646	GO:0003824	1
851646	GO:0003825	6
851646	GO:0004805	7
851646	GO:0016787	2
851647	GO:0004721	3
851647	GO:0004722	4
851647	GO:0016787	2
851647	GO:0046872	4
851644	GO:0016740	2
851644	GO:0016772	3
851644	GO:0045140	5
851645	GO:0015616	3
851643	GO:0004059	7
851643	GO:0004145	7
851643	GO:0016740	2
851643	GO:0016746	3
851641	GO:0004843	5
851641	GO:0008233	3
851641	GO:0008234	5
851641	GO:0016787	2
851641	GO:0036459	4
851399	GO:0003677	4
851468	GO:0003824	1
851468	GO:0004659	4
851468	GO:0004660	4
851468	GO:0016740	2
851468	GO:0046872	4
851462	GO:0000030	5
851462	GO:0004169	6
851462	GO:0016740	2
851462	GO:0016757	3
851391	GO:0000166	3
851391	GO:0003677	4
851391	GO:0003909	3
851391	GO:0003910	4
851391	GO:0005524	3
851391	GO:0016874	2
851391	GO:0046872	4
851460	GO:0003676	3
851460	GO:0046872	4
851461	GO:0005198	1
851394	GO:0000166	3
851394	GO:0003676	3
851394	GO:0003682	2
851394	GO:0003723	4
851394	GO:0003724	3
851394	GO:0003729	5
851394	GO:0004386	9
851394	GO:0005524	3
851394	GO:0016787	2
851464	GO:0000030	5
851464	GO:0004169	6
851464	GO:0016740	2
851464	GO:0016757	3
855035	GO:0000978	8
855035	GO:0000987	7
855035	GO:0001228	4
855035	GO:0003677	4
855035	GO:0003700	2
855035	GO:0005507	6
855035	GO:0046872	4
855394	GO:0005199	2
855395	GO:0015369	7
855395	GO:0015385	7
855395	GO:0015386	6
855390	GO:0016409	5
855390	GO:0016740	2
855390	GO:0016746	3
855390	GO:0019706	4
855392	GO:0016787	2
855392	GO:0042578	4
855392	GO:0043813	8
855393	GO:0015247	4
855398	GO:0005351	5
855398	GO:0005354	7
855398	GO:0015149	6
855398	GO:0022857	2
855399	GO:0003723	4
852289	GO:0000030	5
852289	GO:0004584	6
852289	GO:0016740	2
852289	GO:0016757	3
852288	GO:0000010	4
852288	GO:0016740	2
852288	GO:0046872	4
852283	GO:0003677	4
852283	GO:0046982	4
852282	GO:0003729	5
852281	GO:0030533	3
852280	GO:0000166	3
852280	GO:0003676	3
852280	GO:0003677	4
