YEAST_ID	GO_ID	Level
853326	GO:0000324	6
853326	GO:0005739	4
853326	GO:0009277	4
853326	GO:0009986	2
853325	GO:0005783	4
853325	GO:0016020	1
853325	GO:0016021	3
854910	GO:0005739	4
854910	GO:0005740	4
854910	GO:0005743	4
854910	GO:0005759	4
854910	GO:0016020	1
854910	GO:0016021	3
854910	GO:0019898	2
854910	GO:0031966	3
854678	GO:0005634	4
854678	GO:0005737	3
854678	GO:0097361	2
854679	GO:0005634	4
854679	GO:0005730	4
856907	GO:0000943	4
856907	GO:0005737	3
854670	GO:0005739	4
854670	GO:0005741	4
854670	GO:0016020	1
854670	GO:0016021	3
854670	GO:0031307	5
854671	GO:0005737	3
854672	GO:0005739	4
854672	GO:0005743	4
854672	GO:0016020	1
854672	GO:0016021	3
854673	GO:0005737	3
854673	GO:0005840	3
854673	GO:0015934	4
854673	GO:0022625	5
854674	GO:0005634	4
854674	GO:0005737	3
854674	GO:0035861	5
854674	GO:0097196	3
854675	GO:0005634	4
854675	GO:0005829	4
854676	GO:0005634	4
854677	GO:0000131	3
854677	GO:0005739	4
854677	GO:0005933	2
854677	GO:0005938	5
854677	GO:0043332	3
852988	GO:0005739	4
852988	GO:0005743	4
852988	GO:0016020	1
852988	GO:0016021	3
852988	GO:0031305	5
852989	GO:0005737	3
852458	GO:0000324	6
852458	GO:0005773	4
852458	GO:0005774	3
852458	GO:0016020	1
852458	GO:0016021	3
852459	GO:0000324	6
852459	GO:0005576	1
852459	GO:0009277	4
852459	GO:0071944	2
852452	GO:0005737	3
852453	GO:0000775	5
852453	GO:0000776	2
852453	GO:0000777	3
852453	GO:0005634	4
852453	GO:0005694	4
852453	GO:0005737	3
852453	GO:0005819	4
852453	GO:0005828	7
852453	GO:0005856	4
852453	GO:0005876	6
852453	GO:0032133	3
852453	GO:0051233	4
852451	GO:0005634	4
852451	GO:0005665	5
852451	GO:0005666	5
852451	GO:0005736	5
852456	GO:0005783	4
852456	GO:0005789	2
852456	GO:0016020	1
852456	GO:0016021	3
852457	GO:0000307	3
852457	GO:0005634	4
852457	GO:0005737	3
852457	GO:0005783	4
852457	GO:0005935	3
852457	GO:0010494	5
852455	GO:0005634	4
852455	GO:0005737	3
852455	GO:0005933	2
852455	GO:0019005	5
856298	GO:0005634	4
856298	GO:0005730	4
1466491	GO:0016020	1
1466491	GO:0016021	3
856290	GO:0000307	3
856290	GO:0000790	5
856290	GO:0005634	4
856290	GO:0005694	4
856290	GO:0008024	3
854919	GO:0005739	4
854919	GO:0005743	4
854919	GO:0005759	4
854919	GO:0016020	1
856292	GO:0005844	3
856292	GO:0010494	5
856293	GO:0005634	4
856293	GO:0035361	5
856294	GO:0000131	3
856294	GO:0000148	4
856294	GO:0000329	5
856294	GO:0005737	3
856294	GO:0005739	4
856294	GO:0005741	4
856294	GO:0005768	5
856294	GO:0005777	5
856294	GO:0005778	4
856294	GO:0005783	4
856294	GO:0005794	4
856294	GO:0005886	2
856294	GO:0005933	2
856294	GO:0005934	3
856294	GO:0005935	3
856294	GO:0005938	5
856294	GO:0010008	3
856294	GO:0016020	1
856294	GO:0032153	2
856294	GO:0043231	3
856294	GO:0043332	3
856294	GO:0071944	2
856295	GO:0005739	4
856295	GO:0005763	3
856295	GO:0005840	3
856296	GO:0005737	3
854918	GO:0000329	5
854918	GO:0000781	5
854918	GO:0005634	4
854918	GO:0005737	3
854918	GO:0005764	6
854918	GO:0005773	4
854918	GO:0005774	3
854918	GO:0016020	1
854918	GO:0031902	4
854918	GO:0034448	3
854918	GO:1990131	2
1466492	GO:0016020	1
1466492	GO:0016021	3
1466495	GO:0016020	1
1466495	GO:0016021	3
853442	GO:0005634	4
853442	GO:0005666	5
853442	GO:0005829	4
853442	GO:0030880	3
853443	GO:0005739	4
853443	GO:0005829	4
1466499	GO:0016020	1
1466499	GO:0016021	3
853441	GO:0000329	5
853441	GO:0005773	4
853441	GO:0005774	3
853441	GO:0005783	4
853441	GO:0016020	1
853441	GO:0016021	3
853441	GO:0031310	3
853441	GO:0033254	3
853441	GO:0071944	2
855119	GO:0000775	5
855119	GO:0000778	4
855119	GO:0005634	4
855119	GO:0005694	4
855119	GO:0031518	2
853447	GO:0005737	3
853447	GO:0005832	3
853444	GO:0005829	4
853589	GO:0005737	3
853589	GO:0005768	5
853589	GO:0005794	4
853589	GO:0005829	4
853589	GO:0016020	1
853589	GO:0030125	5
853589	GO:0030479	4
853589	GO:0030665	4
853589	GO:0031410	4
853588	GO:0000329	5
853588	GO:0016020	1
853588	GO:0016021	3
853587	GO:0005737	3
853587	GO:0005840	3
853587	GO:0015935	4
853587	GO:0022627	5
853587	GO:0030686	4
853586	GO:0005739	4
853586	GO:0005759	4
853585	GO:0005739	4
853585	GO:0005743	4
853585	GO:0005753	4
853585	GO:0005754	4
853585	GO:0016020	1
853585	GO:0045261	3
853445	GO:0005634	4
853445	GO:0005730	4
853445	GO:0030686	4
853445	GO:0030688	4
853583	GO:0005634	4
853583	GO:0005737	3
853583	GO:0035097	4
853582	GO:0005783	4
853582	GO:0005789	2
853582	GO:0016020	1
853582	GO:0016021	3
853581	GO:0005637	4
853581	GO:0005741	4
853581	GO:0005783	4
853581	GO:0005789	2
853581	GO:0016020	1
853581	GO:0016021	3
853581	GO:0030176	4
853580	GO:0005783	4
853580	GO:0016020	1
853580	GO:0016021	3
854645	GO:0005737	3
854644	GO:0000324	6
854644	GO:0005576	1
854644	GO:0005737	3
854644	GO:0005739	4
854644	GO:0071944	2
2746858	GO:0005634	4
2746858	GO:0005737	3
2746858	GO:0005819	4
2746858	GO:0005856	4
2746858	GO:0032133	3
854646	GO:0005739	4
854646	GO:0005758	4
854646	GO:0005777	5
854646	GO:0005782	5
856572	GO:0000445	3
856572	GO:0000446	3
856572	GO:0005634	4
855988	GO:0000131	3
855988	GO:0005737	3
855988	GO:0005934	3
855988	GO:0005938	5
855988	GO:0043332	3
855981	GO:0000112	4
855981	GO:0000439	5
855981	GO:0005634	4
855981	GO:0005675	5
855980	GO:0000324	6
855980	GO:0005576	1
855980	GO:0005737	3
855980	GO:0005773	4
855980	GO:0005775	4
855980	GO:0005829	4
855983	GO:0000329	5
855983	GO:0000407	4
855983	GO:0005737	3
855983	GO:0005768	5
855983	GO:0005773	4
855983	GO:0005774	3
855983	GO:0005829	4
855983	GO:0010008	3
855983	GO:0016020	1
855983	GO:0019898	2
855983	GO:0034045	3
855983	GO:0034271	5
855983	GO:0034272	5
855983	GO:0120095	3
855982	GO:0000794	5
855982	GO:0005634	4
855985	GO:0005739	4
855985	GO:0005763	3
855985	GO:0005840	3
855984	GO:0005634	4
855984	GO:0005737	3
855984	GO:0043186	5
855987	GO:0005628	2
855987	GO:0005634	4
855987	GO:0005737	3
855987	GO:0005935	3
855986	GO:0005634	4
855986	GO:0005737	3
855986	GO:0005829	4
854582	GO:0005739	4
854582	GO:0005750	4
854583	GO:0005739	4
854583	GO:0005743	4
854583	GO:0005750	4
854583	GO:0016020	1
854583	GO:0016021	3
854583	GO:0045275	3
854583	GO:0070469	2
854581	GO:0005739	4
854586	GO:0005739	4
854586	GO:0005761	3
854586	GO:0005763	3
854586	GO:0005840	3
854584	GO:0000276	4
854584	GO:0005739	4
854584	GO:0016020	1
854584	GO:0016021	3
854584	GO:0031966	3
854584	GO:0033177	3
854584	GO:0045263	3
854585	GO:0005739	4
850353	GO:0005634	4
850353	GO:0005829	4
850353	GO:0016020	1
850353	GO:0016021	3
850352	GO:0005739	4
850351	GO:0005739	4
850351	GO:0005811	4
850351	GO:0016020	1
850351	GO:0016021	3
850351	GO:0030176	4
855182	GO:0005739	4
855182	GO:0005743	4
855182	GO:0016020	1
855182	GO:0016021	3
855182	GO:0042720	4
850356	GO:0005737	3
850355	GO:0005737	3
850354	GO:0000139	4
850354	GO:0000324	6
850354	GO:0005783	4
850354	GO:0005794	4
850354	GO:0016020	1
850354	GO:0016021	3
850354	GO:0030134	6
850354	GO:0030137	6
850354	GO:0030173	4
855189	GO:0005739	4
855189	GO:0016020	1
855189	GO:0016021	3
855189	GO:0031966	3
855188	GO:0005634	4
850359	GO:0005739	4
850359	GO:0005762	3
850359	GO:0005840	3
850359	GO:0015934	4
850358	GO:0000144	4
850358	GO:0001400	4
850358	GO:0005628	2
850358	GO:0005876	6
850358	GO:0005935	3
850358	GO:0005940	4
850358	GO:0015630	5
850358	GO:0016020	1
850358	GO:0031105	2
850358	GO:0032160	4
850358	GO:0042764	3
850358	GO:0043332	3
850358	GO:0072687	5
853918	GO:0000139	4
853918	GO:0000324	6
853918	GO:0005634	4
853918	GO:0005635	4
853918	GO:0005789	2
853918	GO:0005793	4
853918	GO:0016020	1
853918	GO:0016021	3
853918	GO:0030134	6
853918	GO:0031965	3
853919	GO:0005737	3
853914	GO:0005634	4
853914	GO:0005737	3
853914	GO:0072686	5
853916	GO:0005576	1
853916	GO:0005618	3
853916	GO:0005739	4
853916	GO:0005741	4
853916	GO:0009277	4
853916	GO:0009986	2
853916	GO:0016020	1
853916	GO:0031314	3
853917	GO:0005634	4
853917	GO:0005737	3
853910	GO:0000408	2
853910	GO:0000790	5
853910	GO:0005634	4
853910	GO:0005737	3
853911	GO:0005829	4
853912	GO:0000328	5
853912	GO:0005768	5
853912	GO:0005771	7
853912	GO:0005783	4
853912	GO:0005789	2
853912	GO:0005886	2
853912	GO:0005887	4
853912	GO:0016020	1
853912	GO:0016021	3
853912	GO:0030134	6
853913	GO:0005829	4
856904	GO:0005634	4
856904	GO:0017054	5
851400	GO:0000307	3
851400	GO:0005634	4
851400	GO:0005737	3
851400	GO:0005813	5
851401	GO:0000228	4
851401	GO:0005634	4
851401	GO:0032300	3
851403	GO:0005634	4
851403	GO:0005730	4
851403	GO:0032040	4
851404	GO:0005634	4
851404	GO:0005666	5
851406	GO:0000139	4
851406	GO:0000407	4
851406	GO:0005739	4
851406	GO:0005776	5
851406	GO:0005783	4
851406	GO:0005789	2
851406	GO:0005794	4
851406	GO:0016020	1
851406	GO:0016021	3
851406	GO:0030659	4
851406	GO:0031410	4
851406	GO:0031966	3
851406	GO:0034045	3
851406	GO:0061908	4
851407	GO:0005634	4
851407	GO:0005730	4
851407	GO:0005739	4
851407	GO:0030686	4
851407	GO:0030688	4
851407	GO:0030692	3
851407	GO:0032040	4
851408	GO:0000502	3
851408	GO:0005737	3
851408	GO:0008180	2
851408	GO:0008541	2
851408	GO:0031595	4
851408	GO:0034515	5
851409	GO:0005737	3
851409	GO:0005933	2
851409	GO:0005935	3
851409	GO:0030479	4
851481	GO:0005737	3
851481	GO:0005739	4
851481	GO:0005777	5
851481	GO:0005782	5
851482	GO:0000324	6
851482	GO:0000329	5
851482	GO:0005773	4
851482	GO:0005774	3
851482	GO:0016020	1
851482	GO:0030897	3
851482	GO:1990816	3
851483	GO:0005634	4
851483	GO:0033698	5
851483	GO:0070210	4
851484	GO:0005737	3
851484	GO:0005840	3
851484	GO:0022625	5
851485	GO:0000781	5
851485	GO:0000790	5
851485	GO:0005634	4
850665	GO:0005783	4
850665	GO:0005886	2
850665	GO:0016020	1
850665	GO:0016021	3
850665	GO:0071944	2
851487	GO:0005783	4
851487	GO:0005789	2
851487	GO:0005887	4
851487	GO:0016020	1
851487	GO:0016021	3
850664	GO:0005737	3
9164906	GO:0005634	4
9164905	GO:0005634	4
855404	GO:0000781	5
855404	GO:0000794	5
855404	GO:0005634	4
855404	GO:0005662	2
855404	GO:0035861	5
855405	GO:0005737	3
855405	GO:0019005	5
855406	GO:0005739	4
855406	GO:0005743	4
855406	GO:0005759	4
855406	GO:0016020	1
855407	GO:0005634	4
855407	GO:0005737	3
855407	GO:0030907	5
855407	GO:0033309	5
855407	GO:0070822	4
855400	GO:0005737	3
855401	GO:0005739	4
855402	GO:0005634	4
855403	GO:0005634	4
855403	GO:0005737	3
855408	GO:0005634	4
855408	GO:0005730	4
855408	GO:0030686	4
853469	GO:0016020	1
853469	GO:0016021	3
853464	GO:0005634	4
853464	GO:0005737	3
853465	GO:0005634	4
853465	GO:0005737	3
853465	GO:0005739	4
853465	GO:0005811	4
853465	GO:0005829	4
853465	GO:0005886	2
853465	GO:0009277	4
853466	GO:0005737	3
853466	GO:0005739	4
853467	GO:0005783	4
853467	GO:0005787	3
853467	GO:0005789	2
853467	GO:0016020	1
853467	GO:0016021	3
853467	GO:0030176	4
853460	GO:0000324	6
853460	GO:0005576	1
853460	GO:0005618	3
853460	GO:0009277	4
853460	GO:0016020	1
853460	GO:0031225	3
853460	GO:0071944	2
853461	GO:0005886	2
853461	GO:0005905	2
853461	GO:0005935	3
853461	GO:0016020	1
853461	GO:0030117	3
853461	GO:0030122	4
853461	GO:0030139	5
853462	GO:0005634	4
853462	GO:0005829	4
853462	GO:0043625	4
853463	GO:0005737	3
853463	GO:0005840	3
853463	GO:0005850	2
853463	GO:0005851	2
853463	GO:0010494	5
853463	GO:0033290	4
853463	GO:0043614	3
852845	GO:0000136	3
852845	GO:0000137	6
852845	GO:0000139	4
852845	GO:0005783	4
852845	GO:0005789	2
852845	GO:0005794	4
852845	GO:0016020	1
852845	GO:0016021	3
852844	GO:0005737	3
852847	GO:0005737	3
852846	GO:0000781	5
852846	GO:0005634	4
852846	GO:0005737	3
852846	GO:0005777	5
852843	GO:0005829	4
852842	GO:0005634	4
852842	GO:0005737	3
852842	GO:0005829	4
852848	GO:0005634	4
852848	GO:0005641	4
852848	GO:0005737	3
856175	GO:0005634	4
856175	GO:0005737	3
856174	GO:0005739	4
856174	GO:0016020	1
856174	GO:0016021	3
856174	GO:0031966	3
856177	GO:0016020	1
856177	GO:0016021	3
856176	GO:0005783	4
856176	GO:0005789	2
856176	GO:0016020	1
856176	GO:0016021	3
856171	GO:0000324	6
856171	GO:0005739	4
856171	GO:0005743	4
856171	GO:0016020	1
856171	GO:0016021	3
856170	GO:0005634	4
856170	GO:0005681	3
856170	GO:0030532	3
856173	GO:0005634	4
856173	GO:0005737	3
856179	GO:0005634	4
856179	GO:0005737	3
856178	GO:0000790	5
856178	GO:0005634	4
854119	GO:0000502	3
854119	GO:0005634	4
854119	GO:0005737	3
854119	GO:0005739	4
854119	GO:0005839	2
854119	GO:0019773	2
854119	GO:0034515	5
854119	GO:0042175	2
854118	GO:0005737	3
854118	GO:0005840	3
854118	GO:0022625	5
854449	GO:0005634	4
854449	GO:0005737	3
854449	GO:0005886	2
854448	GO:0005634	4
854448	GO:0005730	4
854448	GO:0005737	3
854448	GO:0005739	4
854448	GO:0005829	4
854115	GO:0005634	4
854115	GO:0005737	3
854115	GO:0005739	4
854115	GO:0030014	2
854114	GO:0005634	4
854114	GO:0005739	4
854117	GO:0005737	3
854117	GO:0005840	3
854117	GO:0015935	4
854117	GO:0022627	5
854444	GO:0000220	4
854444	GO:0000324	6
854444	GO:0000329	5
854444	GO:0005773	4
854444	GO:0005774	3
854444	GO:0016020	1
854444	GO:0016021	3
854444	GO:0016471	4
854444	GO:0033179	4
854111	GO:0005634	4
854111	GO:0005737	3
854111	GO:0005739	4
854111	GO:0005829	4
854442	GO:0016020	1
854442	GO:0016021	3
854441	GO:0005634	4
854441	GO:0005737	3
854440	GO:0005739	4
854440	GO:0005743	4
854440	GO:0016020	1
854440	GO:0016021	3
854440	GO:0031305	5
856474	GO:0005763	3
851556	GO:0005829	4
851557	GO:0000502	3
851557	GO:0005634	4
851557	GO:0005737	3
851557	GO:0008540	2
851554	GO:0005634	4
851554	GO:0005680	5
851554	GO:0031461	4
851007	GO:0000324	6
851007	GO:0005576	1
851007	GO:0005618	3
851007	GO:0009277	4
851007	GO:0009986	2
856419	GO:0005739	4
856419	GO:0005743	4
856419	GO:0005759	4
856419	GO:0017087	3
851550	GO:0005886	2
851550	GO:0005933	2
851550	GO:0016020	1
851550	GO:0016021	3
851550	GO:0071944	2
851551	GO:0000324	6
851551	GO:0005773	4
851551	GO:0005789	2
851551	GO:0005794	4
851551	GO:0005796	4
851551	GO:0005801	4
851551	GO:0016021	3
850728	GO:0000139	4
850728	GO:0005794	4
850728	GO:0005801	4
850728	GO:0005829	4
850728	GO:0016020	1
850728	GO:0032045	2
850728	GO:0034066	3
850722	GO:0005634	4
850722	GO:0032300	3
850722	GO:0032389	4
850722	GO:0032390	4
850723	GO:0005829	4
850720	GO:0005634	4
850720	GO:0016586	5
850721	GO:0000329	5
850721	GO:0005773	4
850721	GO:0005774	3
850721	GO:0005783	4
850721	GO:0005789	2
850721	GO:0005886	2
850721	GO:0016020	1
850721	GO:0016021	3
850726	GO:0000324	6
850726	GO:0005576	1
850726	GO:0005618	3
850726	GO:0009277	4
850727	GO:0005739	4
850727	GO:0005751	4
